WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000518969,"Thailand, Lower Burma, Malay Peninsula (type), Sumatra.",distribution,EN,R.D. Hoogland,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000518969,2,2,"Acrotrema costatum. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 104. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00198
wfo-0000519280,"Thailand, Formosa, S. China, Hongkong (type), Indochina to Malesia (Malay Peninsula, Sumatra, and Borneo).",distribution,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000519280,2,2,"Actinidia latifolia. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 140. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00260
wfo-0000519327,"Thailand, SW. China (Yunnan, type).",distribution,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000519327,2,2,"Actinidia rubricaulis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 140. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00261
wfo-0000520896,"Thailand, Malay Peninsula (type), Cambodia.",distribution,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520896,2,2,"Adinandra integerrima. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 151. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00282
wfo-0000520912,"Thailand, Laos (type).",distribution,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520912,2,2,"Adinandra laotica. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 152. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00283
wfo-0000520952,Endemic to Thailand.,distribution,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520952,2,2,"Adinandra oblonga. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 151. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00281
wfo-0000520976,"Thailand, Sumatra, Borneo (type), Malay Peninsula.",distribution,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520976,2,2,"Adinandra sarosanthera. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 152. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00284
wfo-0000523712,"Thailand, Malay Peninsula, Sumatra, W. & C. Java, Borneo (type), Philippines.",distribution,EN,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000523712,2,2,"Agelaea borneensis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 120. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00226
wfo-0000523801,"Thailand, S. Laos, S. Vietnam, Cambodia, Malay Peninsula, Sumatra, W. Java, Borneo, Philippines (type), Moluccas.",distribution,EN,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000523801,2,2,"Agelaea trinervis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 119. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00225
wfo-0000537574,"Thailand, Burma (type), Indochina, S. China (Yunnan, Kwangtung), Hainan, Formosa, and Malay Peninsula. Five varieties are recognized by Kobuski (J. Arnold Arbor. 33: 79. 1952)",distribution,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000537574,2,2,"Anneslea fragrans. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 157. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00298
