WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000547534,ecology,EN,"On sandy saline soil, along road sides, at 100–200 m altitude.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547534,Forest Herbarium,All rights reserved,"Aristolochia arenicola. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 3. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00896,5,1
wfo-0000547713,ecology,EN,Alt. 250–440 m altitude.,L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547713,Forest Herbarium,All rights reserved,"Aristolochia curtisii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 8. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00899,5,1
wfo-0000547763,ecology,EN,Cultivated.,L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547763,Forest Herbarium,All rights reserved,"Aristolochia elegans. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 13. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00902,5,1
wfo-0000547853,ecology,EN,"In evergreen and dry evergreen forests often by streams, at 750–1300 m altitude.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547853,Forest Herbarium,All rights reserved,"Aristolochia grandis. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 20. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00907,5,1
wfo-0000547862,ecology,EN,"On limestone range near sea, up to 250 m altitude.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547862,Forest Herbarium,All rights reserved,"Aristolochia harmandiana. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 3. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00897,5,1
wfo-0000547872,ecology,EN,On limestone rocks.,L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547872,Forest Herbarium,All rights reserved,"Aristolochia helix. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 6. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00898,5,1
wfo-0000547943,ecology,EN,In all type of forests; up to 1370 m altitude.,L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547943,Forest Herbarium,All rights reserved,"Aristolochia kerrii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 18. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00905,5,1
wfo-0000548202,ecology,EN,"Clearings in evergreen forests, at 150–900 m altitude.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548202,Forest Herbarium,All rights reserved,"Aristolochia pierrei. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 15. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00904,5,1
wfo-0000548223,ecology,EN,"Common on limestone hills, scattered in deciduous forests, also in evergreen forests and in savannas; at 100–1400 m altitude.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548223,Forest Herbarium,All rights reserved,"Aristolochia pothieri. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 10. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00900,5,1
wfo-0000548271,ecology,EN,"On sandy soil at ca 1000 m altitude. Introduced, sometimes escaped from cultivation.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548271,Forest Herbarium,All rights reserved,"Aristolochia ringens. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 12. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00901,5,1
wfo-0000548379,ecology,EN,"In evergreen forests, mixed deciduous forests, open places and on sandy loamy soil; from 5–1030 m altitude.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548379,Forest Herbarium,All rights reserved,"Aristolochia tagala. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 15. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00903,5,1
wfo-0000548456,ecology,EN,In evergreen forests and on sandstone in mixed deciduous forest.,L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548456,Forest Herbarium,All rights reserved,"Aristolochia versicolor. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 18. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00906,5,1
wfo-0000781260,ecology,EN,Confined to dry limestone hills.,T. Santisuk,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000781260,Forest Herbarium,All rights reserved,"Barnettia kerrii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 58. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00953,5,1
wfo-0000781261,ecology,EN,Confined to dry limestone hills.,T. Santisuk,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000781261,Forest Herbarium,All rights reserved,"Barnettia pagetii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 58. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00952,5,1
