WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000993131,ecology,EN,In open grassy montane scrub.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000993131,Forest Herbarium,All rights reserved,"Agrimonia nepalensis. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 63. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00116,2,1
wfo-0000540853,ecology,EN,"In evergreen forest by stream, 200–1300 m.",H. Sleumer,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000540853,Forest Herbarium,All rights reserved,"Apodytes dimidiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 81. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00161,2,1
wfo-0000557404,ecology,EN,"Along rivers, in primary and secondary forests.",J.F. Veldkamp,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000557404,Forest Herbarium,All rights reserved,"Averrhoa bilimbi. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 22. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00040,2,1
wfo-0000557405,ecology,EN,"At low altitudes, along rivers in ravines, in primary and secondary forests.",J.F. Veldkamp,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000557405,Forest Herbarium,All rights reserved,"Averrhoa carambola. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 21. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00039,2,1
wfo-0000565432,ecology,EN,"In crevices of (limestone) rocks along rivers and in open forests, up to 330 m. Fl. & fr. Jan.–Dec.",J.F. Veldkamp,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000565432,Forest Herbarium,All rights reserved,"Biophytum adiantoides. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 20. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00037,2,1
wfo-0000565517,ecology,EN,Preferring areas with a dry season and heliophilous habitats. Up to 1150 m.,J.F. Veldkamp,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000565517,Forest Herbarium,All rights reserved,"Biophytum petersianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 18. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00033,2,1
wfo-0000565522,ecology,EN,"Shaded, disturbed soil, river banks, under damp thicket, etc., up to 500 m. Fl. & fr. Jan.–Dec.",J.F. Veldkamp,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000565522,Forest Herbarium,All rights reserved,"Biophytum reinwardtii. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00035,2,1
wfo-0000565531,ecology,EN,"Shaded, disturbed soil, river banks, under damp thickets, up to 500 m. Fl. & fr. Jan.–Dec.",J.F. Veldkamp,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000565531,Forest Herbarium,All rights reserved,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,2,1
wfo-0000565549,ecology,EN,"Shaded, humid places, in woods, along rivers at low altitudes, up to 500 m.",J.F. Veldkamp,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000565549,Forest Herbarium,All rights reserved,"Biophytum thorelianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 20. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00036,2,1
wfo-0000570704,ecology,EN,"In primary, evergreen forests, from sea level up to 750 m, usually on poor, sandy soils.",A. Kanis,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000570704,Forest Herbarium,All rights reserved,"Brackenridgea hookeri. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 27. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00045,2,1
wfo-0000570710,ecology,EN,"In primary evergreen forests, from sea level up to 1000 m, in peat swamps or on poor, sandy soils.",A. Kanis,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000570710,Forest Herbarium,All rights reserved,"Brackenridgea palustris. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 27. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00046,2,1
