WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000524959,ecology,EN,In evergreen forests; at low altitudes.,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000524959,Forest Herbarium,All rights reserved,"Albertisia papuana . Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 308. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01422,5,3
wfo-0000524966,ecology,EN,Shaded area near river in primary rain forests; at 150 m alt.,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000524966,Forest Herbarium,All rights reserved,"Albertisia puberula . Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 308. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01423,5,3
wfo-0000533338,ecology,EN,"In lowland evergreen or mixed deciduous forests, sometimes on banks of rivers and streams.",L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000533338,Forest Herbarium,All rights reserved,"Anamirta cocculus. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 337. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01461,5,3
wfo-0000543220,ecology,EN,In evergreen forests; at low altitude.,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543220,Forest Herbarium,All rights reserved,"Arcangelisia flava. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 339. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01463,5,3
wfo-0000552287,ecology,EN,Near streams in evergreen gully and on limestone boulders; at 1485–1620 m alt.,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552287,Forest Herbarium,All rights reserved,"Aspidocarya uvifera. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 333. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01456,5,3
wfo-0000552347,ecology,EN,In evergreen forests; 100–400 m alt.,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552347,Forest Herbarium,All rights reserved,"Aspidopterys concava. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 288. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01406,5,3
wfo-0000552372,ecology,EN,In mixed deciduous forests; 300–500 m alt.,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552372,Forest Herbarium,All rights reserved,"Aspidopterys hirsuta. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 293. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01409,5,3
wfo-0000552383,ecology,EN,"On limestone hills, in mixed deciduous and scrub forests; 50–600 m alt.",P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552383,Forest Herbarium,All rights reserved,"Aspidopterys nutans. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 291. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01408,5,3
wfo-0000552401,ecology,EN,In mixed deciduous and scrub forests; 10–600 m alt.,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552401,Forest Herbarium,All rights reserved,"Aspidopterys thorelii. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 295. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01410,5,3
wfo-0000552402,ecology,EN,In evergreen forests; 275–2000 m alt.,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552402,Forest Herbarium,All rights reserved,"Aspidopterys tomentosa. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 289. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01407,5,3
