WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000328936,ecology,EN,Evergreen forests; 900–1300 m.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000328936,Forest Herbarium,All rights reserved,"Acmena acuminatissima. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 780. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02951,7,4
wfo-0000532305,ecology,EN,"Mostly in humid forests, 0–1300 m altitude, recorded on various hosts. The only known collection from Thailand was from low altitude, parasitic on <i>Schima wallichii</i>.",B.A. Barlow,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000532305,Forest Herbarium,All rights reserved,"Amyema beccarii. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 667. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02829,7,4
wfo-0000532534,ecology,EN,"Humid forests, 0–700 m altitude; frequently recorded as parasitic on <i>Shorea</i>; in Thailand recorded on </i>Dipterocarpus obtusifolius</i> and <i>Vatica ovata</i>.",B.A. Barlow,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000532534,Forest Herbarium,All rights reserved,"Amylotheca duthieana. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 668. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02831,7,4
wfo-0000552878,ecology,EN,The species is abundant in forest margins from about 2500 to the summit.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552878,Forest Herbarium,All rights reserved,"Astilbe rivularis. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 915. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03118,7,4
wfo-0000310830,ecology,EN,Either upland in evergreen forest and savanna or coastal on poor sandy soils.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000310830,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,7,4
wfo-0000559923,ecology,EN,"Probably in primary evergreen forests, from 0 to 1900 m altitude, recorded as parasitic on <i>Antidesma</i> and </i>Ficus</i>; in Thailand recorded from 665 m altitude with no host record",B.A. Barlow,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000559923,Forest Herbarium,All rights reserved,"Baratranthus axanthus. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 668. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02833,7,4
wfo-0000573923,ecology,EN,"Cleared areas at edges of forests, along riversides and streams, scattered in old clearings and in secondary grassy vegetation. Altitude ca 300–2550 m.","P. Opie, J. Parnell",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000573923,Forest Herbarium,All rights reserved,"Buddleja asiatica. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 656. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02820,7,4
wfo-0000574133,ecology,EN,Altitudes of ca 1600–2285 m.,"P. Opie, J. Parnell",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000574133,Forest Herbarium,All rights reserved,"Buddleja macrostachya. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 659. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02821,7,4
wfo-0000574137,ecology,EN,Cultivated.,"P. Opie, J. Parnell",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000574137,Forest Herbarium,All rights reserved,"Buddleja madagascariensis. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 659. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02822,7,4
wfo-0000574187,ecology,EN,Cultivated.,"P. Opie, J. Parnell",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000574187,Forest Herbarium,All rights reserved,"Buddleja paniculata. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 660. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02823,7,4
