WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000511487,ecology,EN,Common near streams in evergreen forest; altitude 50–500 m. Flowering and fruiting during June–September.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000511487,Forest Herbarium,All rights reserved,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,7,3
wfo-0000755470,ecology,EN,"In muddy soil or water to 0.5 m deep of streams, rivers, lakes, and marshes. The only collection from Thailand was collected at alt. 1200 (Kerr 5439).",R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000755470,Forest Herbarium,All rights reserved,"Alisma plantago-aquatica. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 352. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02512,7,3
wfo-0000529089,ecology,EN,Near streams in evergreen forest; altitude 600–800 m. Flowering and fruiting November-February.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000529089,Forest Herbarium,All rights reserved,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,7,3
wfo-0000158719,ecology,EN,Understory of evergreen forest on granitic bedrock or limestone below 200 m alt.,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000158719,Forest Herbarium,All rights reserved,"Anerincleistus griffithii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 415. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02596,7,3
wfo-0000158728,ecology,EN,Evergreen forest.,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000158728,Forest Herbarium,All rights reserved,"Anerincleistus pedunculatus. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 415. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02597,7,3
wfo-0000760971,ecology,EN,"Slow flowing streams, rice fields, and ponds; alt. 200-800 m.",R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000760971,Forest Herbarium,All rights reserved,"Aponogeton lakhonensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 359. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02523,7,3
wfo-0001280636,ecology,EN,Common in the undergrowth of evergreen forest; 400–1600 m alt.,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001280636,Forest Herbarium,All rights reserved,"Blastus borneensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 417. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02599,7,3
wfo-0001066601,ecology,EN,"Pools, streams and lakes, up to 1000 m.",R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001066601,Forest Herbarium,All rights reserved,"Blyxa aubertii aubertii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 367. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02532,7,3
wfo-0000770593,ecology,EN,"Wide variety of aquatic habitats, from rice fields, to pools, lakes, rivers and streams, up to 1300 m.",R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000770593,Forest Herbarium,All rights reserved,"Blyxa aubertii echinosperma. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 367. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02533,7,3
wfo-0000773026,ecology,EN,"Rice fields and pools, sea level to 1200 m.",R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000773026,Forest Herbarium,All rights reserved,"Blyxa japonica japonica. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 368. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02534,7,3
