WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000511487,use,EN,The stems and seeds are used in local medicine.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000511487,Forest Herbarium,All rights reserved,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,7,3
wfo-0000529089,use,EN,Young leaves eaten as vegetable. The aromatic resin used for chemical and aromatic purposes. Wood good for indoor construction and cabinet work.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000529089,Forest Herbarium,All rights reserved,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,7,3
wfo-0001280828,use,EN,"Used in Pahang as a 'meroyan', that is, a decoction drunk during the first three days after childbirth. A hot decoction of the leaves or roots is also used to treat fevers (Veldkamp et al., op. cit.: 419) and against scabies (op. cit.: 416).","S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001280828,Forest Herbarium,All rights reserved,"Dissochaeta divaricata. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 423. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02606,7,3
wfo-0000675732,use,EN,"Wood used for tools, furniture and indoor construction.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000675732,Forest Herbarium,All rights reserved,"Eriolaena candollei. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 555. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02738,7,3
wfo-0000720313,use,EN,Wood is suitable for interior construction plywood and particle board.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000720313,Forest Herbarium,All rights reserved,"Heritiera javanica. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 576. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02755,7,3
wfo-0000720317,use,EN,"Timber used for post, ribs of wooden boats, wheels of carts, tool handles and interior construction.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000720317,Forest Herbarium,All rights reserved,"Heritiera littoralis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 578. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02756,7,3
wfo-0000720335,use,EN,"Wood is very durable, used for furniture, tool handles and interior construction.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000720335,Forest Herbarium,All rights reserved,"Heritiera simplicifolia. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 581. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02759,7,3
wfo-0000720338,use,EN,Wood is suitable for interior construction and plywood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000720338,Forest Herbarium,All rights reserved,"Heritiera sumatrana. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 584. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02760,7,3
wfo-0000357456,use,EN,As ornamental tree.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000357456,Forest Herbarium,All rights reserved,"Kleinhovia hospita. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 586. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02762,7,3
wfo-0000450926,use,EN,Wood usually used for handicrafts; essential oil from wood for cosmetics and perfume. The dry wood is aromatic.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000450926,Forest Herbarium,All rights reserved,"Mansonia gagei. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 590. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02766,7,3
wfo-0001266359,use,EN,"Mature fruits are edible but tinge the mouth of the eater black (family name: mela-stoma, meaning 'black mouth'). As is true of many species of Melastomataceae worldwide, leaves of <i>Melastoma malabathricum</i> are applied to burns to speed wound healing. In Thailand this is done by the Akha hilltribe (MAXWELL 119, CMU). Also, an extract of the roots boiled in water is used for post-childbirth problems by the Meo hilltribe (MAXWELL 165, CMU).","S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001266359,Forest Herbarium,All rights reserved,"Melastoma malabathricum malabathricum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 441. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02625,7,3
wfo-0000452175,use,EN,Bark for making string.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000452175,Forest Herbarium,All rights reserved,"Melochia corchorifolia. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 592. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02768,7,3
wfo-0001260558,use,EN,Wood used for handicrafts and toys.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001260558,Forest Herbarium,All rights reserved,"Melochia umbellata. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 592. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02769,7,3
wfo-0001039598,use,EN,"Leaves applied to snake bites to speed wound-healing (LAKSHNAKARA 465, BK).","S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001039598,Forest Herbarium,All rights reserved,"Osbeckia cochinchinensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 452. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02637,7,3
wfo-0000162558,use,EN,An extract of the roots in hot water is drunk by women after giving birth; a poultice of the leaves is applied to the abdomen to reduce fever and to the head to assuage headaches; leaf extracts are also used to treat leprosy.,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000162558,Forest Herbarium,All rights reserved,"Oxyspora bullata. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 457. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02644,7,3
wfo-0001238695,use,EN,"The leaves are mashed in water and made into a poultice which is applied to the head to cure headaches (Maxwell, 1984: 228).","S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001238695,Forest Herbarium,All rights reserved,"Oxyspora curtisii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 458. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02645,7,3
wfo-0000162561,use,EN,"A decoction of the roots is drunk by mothers after having given birth; the leaves are used as a poultice on the abdomen to cure fevers (Maxwell, 1984: 229).","S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000162561,Forest Herbarium,All rights reserved,"Oxyspora exigua. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 458. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02646,7,3
wfo-0000476060,use,EN,Bark produces fibre for making ropes.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000476060,Forest Herbarium,All rights reserved,"Pentapetes phoenicea. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 595. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02771,7,3
wfo-0001240219,use,EN,"A decoction of the plant is used to treat kidney ailments by the Black Lahu, a hill tribe of northern Thailand.",C.A. Pendry,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001240219,Forest Herbarium,All rights reserved,"Polygala chinensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 503. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02688,7,3
wfo-0000476084,use,EN,Wood used for plywood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000476084,Forest Herbarium,All rights reserved,"Pterocymbium macranthum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 597. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02773,7,3
wfo-0000476033,use,EN,Timber used for interior construction and fuelwood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000476033,Forest Herbarium,All rights reserved,"Pterospermum acerifolium. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 602. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02776,7,3
wfo-0000476041,use,EN,Timber for fuelwood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000476041,Forest Herbarium,All rights reserved,"Pterospermum cinnamomeum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 602. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02777,7,3
wfo-0000476043,use,EN,Timber for interior construction and fuelwood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000476043,Forest Herbarium,All rights reserved,"Pterospermum diversifolium. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 604. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02778,7,3
wfo-0000476020,use,EN,Wood for fuelwood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000476020,Forest Herbarium,All rights reserved,"Pterospermum grande. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 607. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02779,7,3
wfo-0000476021,use,EN,Wood for interior construction and as fuel.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000476021,Forest Herbarium,All rights reserved,"Pterospermum grandiflorum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 607. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02780,7,3
wfo-0001141130,use,EN,Timber for fuelwood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001141130,Forest Herbarium,All rights reserved,"Pterospermum lanceifolium. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 610. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02781,7,3
wfo-0001390644,use,EN,Timber for fuelwood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001390644,Forest Herbarium,All rights reserved,"Pterospermum littorale venustrum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 613. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02784,7,3
wfo-0000475821,use,EN,Timber for fuelwood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000475821,Forest Herbarium,All rights reserved,"Pterospermum pecteniforme. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 613. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02785,7,3
wfo-0000475857,use,EN,Timber used for fuelwood.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000475857,Forest Herbarium,All rights reserved,"Pterospermum semisagittatum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 615. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02786,7,3
wfo-0000475845,use,EN,"Wood yellowish-white, used for plywood facing.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000475845,Forest Herbarium,All rights reserved,"Pterygota alata. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 617. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02788,7,3
wfo-0001141223,use,EN,A beautiful tree with scented flowers worthwhile cultivating for ornamental purpose.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001141223,Forest Herbarium,All rights reserved,"Reevesia pubescens siamensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 619. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02792,7,3
wfo-0000492035,use,EN,Wood used for plywood. Seed used as food and medicine.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000492035,Forest Herbarium,All rights reserved,"Scaphium linearicarpum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 621. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02794,7,3
wfo-0000734154,use,EN,Wood for plywood. Seed yields copious mucilage used as food and medicine.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000734154,Forest Herbarium,All rights reserved,"Scaphium scaphigerum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 623. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02795,7,3
wfo-0000491589,use,EN,"Wood greyish brown used for indoor construction, boxes, tooth picks; oil from seed for food and light.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491589,Forest Herbarium,All rights reserved,"Sterculia foetida. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 628. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02799,7,3
wfo-0000491653,use,EN,Wood white used for indoor construction and plywood. Seeds edible after roasting.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491653,Forest Herbarium,All rights reserved,"Sterculia guttata. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 630. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02801,7,3
wfo-0000491627,use,EN,"Wood white, used for indoor construction. Bark yields fibre.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491627,Forest Herbarium,All rights reserved,"Sterculia hypochroa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 633. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02802,7,3
wfo-0001281825,use,EN,Seeds edible after roasting.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001281825,Forest Herbarium,All rights reserved,"Sterculia monosperma. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 641. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02807,7,3
wfo-0001269330,use,EN,White wood used for indoor construction and plywood; bark yielding good fibres.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001269330,Forest Herbarium,All rights reserved,"Sterculia parviflora. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 641. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02808,7,3
wfo-0001141261,use,EN,Whitish wood used for plywood and boxes.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001141261,Forest Herbarium,All rights reserved,"Sterculia pexa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 644. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02809,7,3
wfo-0001390645,use,EN,The bark yields fibre for binding material.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001390645,Forest Herbarium,All rights reserved,"Sterculia urena thorelii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 646. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02812,7,3
wfo-0001140523,use,EN,"Wood white, used for indoor construction.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001140523,Forest Herbarium,All rights reserved,"Sterculia villosa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 649. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02813,7,3
wfo-0000458440,use,EN,Seeds yield cocoa of the commerce.,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000458440,Forest Herbarium,All rights reserved,"Theobroma cacao. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 651. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02815,7,3
