WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000516166,ecology,EN,Seems to be restricted to the dry dipterocarp-bamboo forest of central Thailand; occurring up to 800 m alt.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000516166,Forest Herbarium,All rights reserved,"Achyranthes ancistrophora. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 394. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01237,5,4
wfo-0000516177,ecology,EN,"In open habitats, in Thailand recorded up to 700 m and in neighbouring countries to over 1500 m alt.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000516177,Forest Herbarium,All rights reserved,"Achyranthes aspera. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 395. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01238,5,4
wfo-0001046384,ecology,EN,A mountain and forest plant in Thailand not recorded below 550 m; several records from 1500–2000 m in hill evergreen forests.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001046384,Forest Herbarium,All rights reserved,"Achyranthes bidentata bidentata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 397. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01240,5,4
wfo-0000521801,ecology,EN,It clearly prefers the monsoon zone and avoids the humid tropics. Highest record from Thailand is 2100 m alt. It requires high light intensities and is mainly found in open habitats.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521801,Forest Herbarium,All rights reserved,"Aerva sanguinolenta. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 389. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01231,5,4
wfo-0000526239,ecology,EN,"Along sandy shores, but also as a weed in fields and along roadsides at low altitudes.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000526239,Forest Herbarium,All rights reserved,"Allmania nodiflora. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 382. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01222,5,4
wfo-0000528696,ecology,EN,Xerophytic herb of sunny places. Introduced in Thailand as cover crop in rubber plantation (according to label).,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528696,Forest Herbarium,All rights reserved,"Alternanthera moquinii. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 405. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01251,5,4
wfo-0000528743,ecology,EN,Amphibious herb in Thailand found in rice fields and canals or on marshy ground.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528743,Forest Herbarium,All rights reserved,"Alternanthera philoxeroides. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 405. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01252,5,4
wfo-0000528787,ecology,EN,"Weedy, often on sandy soil.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528787,Forest Herbarium,All rights reserved,"Alternanthera pungens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 403. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01250,5,4
wfo-0000528825,ecology,EN,"Weedy on marshy ground, also along waysides, around villages, etc; up to 1000 m altitude or higher.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528825,Forest Herbarium,All rights reserved,"Alternanthera sessilis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 406. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01253,5,4
wfo-0000530136,ecology,EN,Weedy on open soil.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000530136,Forest Herbarium,All rights reserved,"Amaranthus caudatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 384. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01225,5,4
