WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000609634,ecology,EN,"Climbing on open limestone rocks, 1,300–1,800 m alt., rather rare in Thailand. Flowering from August to October; fruiting from October to January, but the seasons sometimes not strictly fixed.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000609634,Forest Herbarium,All rights reserved,"Clematis burmanica . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 56. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04798,11,1
wfo-0000609867,ecology,EN,"A rare plants growing in primary, evergreen forests or scrubs along valleys at 600–1,100 m alt. Flowering from November to December; fruiting from January to February.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000609867,Forest Herbarium,All rights reserved,"Clematis eichleri . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 57. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04799,11,1
wfo-0000609945,ecology,EN,"Climbing at edges of evergreen forests or on bushes, often along streams, 1,000–1,500 m alt. Flowering from October to December; fruiting from February to March. Rare species of northern provinces.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000609945,Forest Herbarium,All rights reserved,"Clematis fulvicoma . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 60. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04801,11,1
wfo-0000609961,ecology,EN,"Climbing along seashore, on grassland, shrubs, corals, or climbing on rocky, coastal soils. Flowering from June to September; fruiting from July to October.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000609961,Forest Herbarium,All rights reserved,"Clematis garanbiensis . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 60. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04802,11,1
wfo-0000610273,ecology,EN,"Climbing on bushes, or at edges of evergreen forest, 1,000–1,700 m alt. Flowering from March to May, sometimes to October; fruiting mostly from June to December. This species is rare in Thailand, and grows in limestone areas of northern and northeastern provinces, though it is usually found in coastal regions outside Thailand.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610273,Forest Herbarium,All rights reserved,"Clematis meyeniana . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 56. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04797,11,1
wfo-0000610648,ecology,EN,"Climbing on bushes, or at forest edges, 700–2,500 m alt. Flowering from November to March, fruiting in January to March; but seasons sometimes not exactly fixed.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610648,Forest Herbarium,All rights reserved,"Clematis sikkimensis . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 52. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04793,11,1
wfo-0000610666,ecology,EN,"Climbing on bushes or trees at forest edges, especially in valleys, 200– 1,800 m alt. Flowering from October to January; fruiting from December to March.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610666,Forest Herbarium,All rights reserved,"Clematis smilacifolia . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 59. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04800,11,1
wfo-0000610729,ecology,EN,"Climbing on bushes, bamboo-thickets or secondary growth of mixed forests, in rather sunny places, up to ca 1,400 m. Flowering from November to February; fruiting from January to March.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610729,Forest Herbarium,All rights reserved,"Clematis subumbellata . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 53. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04795,11,1
wfo-0000610773,ecology,EN,"In thickets on open ridges of limestone, 1,200–2,000 m alt. Flowering from September to December, fruiting in December. Rare species in northern provinces.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610773,Forest Herbarium,All rights reserved,"Clematis thaiana . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 54. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04796,11,1
wfo-0000610774,ecology,EN,"Climbing on buches in open evergreen or mixed forests, or open, disturbed scrubs, in limestone areas, 1,400–1,600 m alt. Flowering in October to November; fruiting from January to February. Rare species of northern provinces.",M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610774,Forest Herbarium,All rights reserved,"Clematis thaimontana . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 53. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04794,11,1
