WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000337412,ecology,EN,"Mostly in sandy areas and grassy places on rocky slopes, 300–1500 m.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000337412,Forest Herbarium,All rights reserved,"Actinoschoenus thouarsii. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 419. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02036,6,4
wfo-0000337413,ecology,EN,"Common, emergent in swamps, ditches and rice paddies, often growing in large communities.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000337413,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,6,4
wfo-0000340708,ecology,EN,"On wet ground in savannah forests, lake margins and river banks, 100–450 m.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000340708,Forest Herbarium,All rights reserved,"Ascolepis dipsacoides siamensis. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 403. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02015,6,4
wfo-0000340746,ecology,EN,"Open, seasonally wet areas, 300 m.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000340746,Forest Herbarium,All rights reserved,"Ascolepis pusilla. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 405. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02016,6,4
wfo-0000341696,ecology,EN,"Inland swamps, 200 m.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000341696,Forest Herbarium,All rights reserved,"Bolboschoenus maritimus affinis. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 271. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01831,6,4
wfo-0000342079,ecology,EN,"In open semi-dry sandy places, frequent on dunes and sandy ground near sea; also in inland savannah grasslands and on rock outcrops, 0–1000 m.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342079,Forest Herbarium,All rights reserved,"Bulbostylis barbata. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 345. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01934,6,4
wfo-0000342153,ecology,EN,"Open, wet, grassy places or on wet rock outcrops, up to 1300 m.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342153,Forest Herbarium,All rights reserved,"Bulbostylis densa. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 343. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01932,6,4
wfo-0000342305,ecology,EN,"Open semi-dry, sandy ground, often near coast.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342305,Forest Herbarium,All rights reserved,"Bulbostylis puberula. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 343. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01933,6,4
wfo-0000344453,ecology,EN,"Floors of evergreen tropical and subtropical forests, 1100–1300 m.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344453,Forest Herbarium,All rights reserved,"Carex anomocarya. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 472. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02109,6,4
wfo-0000344790,ecology,EN,"Open grassy slopes, scrub, forest margins and clearings, 900–2500 m.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344790,Forest Herbarium,All rights reserved,"Carex baccans. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 452. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02079,6,4
