WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000537190,ecology,EN,Open mountain vegetation at higher altitudes.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000537190,Forest Herbarium,All rights reserved,"Anisadenia saxatilis. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 194. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01742,6,3
wfo-0000541072,ecology,EN,"Scattered in evergreen forest, sometimes on granite hills.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000541072,Forest Herbarium,All rights reserved,"Aquilaria crassna. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 228. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01787,6,3
wfo-0000541078,ecology,EN,Evergreen lowland forest; 200–500 m alt. Flowering March.,B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000541078,Forest Herbarium,All rights reserved,"Aquilaria hirta. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 230. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01789,6,3
wfo-0001142510,ecology,EN,Scattered in evergreen forest.,B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001142510,Forest Herbarium,All rights reserved,"Aquilaria malaccensis. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 227. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01786,6,3
wfo-0000541096,ecology,EN,In evergreen forest between 300–550 m above sea level.,B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000541096,Forest Herbarium,All rights reserved,"Aquilaria subintegra. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 230. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01788,6,3
wfo-0000586648,ecology,EN,Under bushes.,I. Hedge,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000586648,Forest Herbarium,All rights reserved,"Cardamine circaeoides. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 181. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01718,6,3
wfo-0000586924,ecology,EN,"In moist places, in river shingle, waste ground and cultivated ground; alt. 700–1300 m.",I. Hedge,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000586924,Forest Herbarium,All rights reserved,"Cardamine hirsuta. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 180. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01717,6,3
wfo-0000637556,ecology,EN,Scattered to common on mountain slopes and ridges in evergreen and lower montane forests up to 2000 m above sea level.,B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000637556,Forest Herbarium,All rights reserved,"Daphne composita. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 243. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01807,6,3
wfo-0000637911,ecology,EN,Scattered on mountain ridges in lower montane forests between 1200–2200 m above sea level.,B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000637911,Forest Herbarium,All rights reserved,"Daphne sureil. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 244. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01808,6,3
wfo-0000668124,ecology,EN,"On road-sides and in open scrub, on dry sandy ground up to 400 m altitude.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000668124,Forest Herbarium,All rights reserved,"Enkleia thorelii. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 234. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01794,6,3
