WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000896264,ecology,EN,In deciduous or partly evergreen forest to 700 m.,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000896264,Forest Herbarium,All rights reserved,"Aganonerion polymorphum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 141. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02281,7,1
wfo-0000897002,ecology,EN,In evergreen forest to 750 m.,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000897002,Forest Herbarium,All rights reserved,"Aganosma breviloba. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 104. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02237,7,1
wfo-0000897552,ecology,EN,In evergreen or mixed forest to 600 m.,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000897552,Forest Herbarium,All rights reserved,"Aganosma cymosa. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 105. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02238,7,1
wfo-0000899440,ecology,EN,"In primary or secondary, evergreen or deciduous forest on a wide variety of soil types or scandent shrub in more open areas to 850 m.",D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000899440,Forest Herbarium,All rights reserved,"Aganosma marginata. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 106. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02239,7,1
wfo-0000900309,ecology,EN,In mixed forest or thicket.,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000900309,Forest Herbarium,All rights reserved,"Aganosma schlechteriana. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 106. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02240,7,1
wfo-0000900621,ecology,EN,In evergreen or mixed forest to 660 m.,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000900621,Forest Herbarium,All rights reserved,"Aganosma siamensis. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 108. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02241,7,1
wfo-0000900824,ecology,EN,Open areas in evergreen forest to 400 m.,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000900824,Forest Herbarium,All rights reserved,"Aganosma wallichii. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 108. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02242,7,1
wfo-0000526604,ecology,EN,"In everwet as well as seasonal climates; on sandy beaches, in primary and secondary forest, in montane forest, in bamboo thickets, in freshwater and brackish swamps; soil varying from granite to sandstone, limestone, clay, and coral sand. Altitude from sea level up to 1900 m. Scattered to locally common. Flowering: (March-)May-August(-November), flowers visited by bees; fruiting: (May-)July-December, eaten by birds.",P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000526604,Forest Herbarium,All rights reserved,"Allophylus cobbe. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 176. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02317,7,1
wfo-0000951882,ecology,EN,"In evergreen or freshwater swamp forest or along peat swamp margin, 0–250m.",D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000951882,Forest Herbarium,All rights reserved,"Alstonia angustiloba. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 42. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02163,7,1
wfo-0000952121,ecology,EN,On limestone islands and cliffs.,D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000952121,Forest Herbarium,All rights reserved,"Alstonia curtisii. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 42. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02164,7,1
wfo-0000952530,ecology,EN,"In evergreen forest to 300 m, often on sandy soil.",D.J. Middleton,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000952530,Forest Herbarium,All rights reserved,"Alstonia macrophylla. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 44. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02165,7,1
